Country,Code,Year,"Gross enrolment ratio, tertiary, gender parity index (GPI)"
Least developed countries: UN classification,,1996,0.519119978
Least developed countries: UN classification,,1997,0.538649976
Least developed countries: UN classification,,1998,0.554729998
Least developed countries: UN classification,,1999,0.583310008
Least developed countries: UN classification,,2000,0.604460001
Least developed countries: UN classification,,2001,0.615660012
Least developed countries: UN classification,,2002,0.601230025
Least developed countries: UN classification,,2003,0.588660002
Least developed countries: UN classification,,2004,0.589760005
Least developed countries: UN classification,,2005,0.604939997
Least developed countries: UN classification,,2006,0.608929992
Least developed countries: UN classification,,2007,0.604139984
Least developed countries: UN classification,,2008,0.602999985
Least developed countries: UN classification,,2009,0.615180016
Least developed countries: UN classification,,2010,0.629830003
Least developed countries: UN classification,,2011,0.642719984
Least developed countries: UN classification,,2012,0.663150012
Least developed countries: UN classification,,2013,0.67414999
Least developed countries: UN classification,,2014,0.671989977
Lebanon,LBN,1971,0.320890009
Lebanon,LBN,1972,0.344579995
Lebanon,LBN,1980,0.562300026
Lebanon,LBN,1981,0.556840003
Lebanon,LBN,1982,0.584280014
Lebanon,LBN,1983,0.575649977
Lebanon,LBN,1985,0.604879975
Lebanon,LBN,1992,0.911419988
Lebanon,LBN,1996,1.022549987
Lebanon,LBN,1999,1.064159989
Lebanon,LBN,2000,1.127869964
Lebanon,LBN,2001,1.141469955
Lebanon,LBN,2002,1.159620047
Lebanon,LBN,2003,1.175549984
Lebanon,LBN,2004,1.061929941
Lebanon,LBN,2005,1.050789952
Lebanon,LBN,2006,1.036350012
Lebanon,LBN,2007,1.067720056
Lebanon,LBN,2008,1.092620015
Lebanon,LBN,2009,1.045029998
Lebanon,LBN,2010,1.040150046
Lebanon,LBN,2011,1.002529979
Lebanon,LBN,2012,1.075129986
Lebanon,LBN,2013,1.087180018
Lebanon,LBN,2014,1.156890035
Lesotho,LSO,1970,0.445039988
Lesotho,LSO,1971,0.507550001
Lesotho,LSO,1973,0.731540024
Lesotho,LSO,1974,0.706570029
Lesotho,LSO,1975,0.66257
Lesotho,LSO,1977,0.856750011
Lesotho,LSO,1978,0.950789988
Lesotho,LSO,1979,0.859130025
Lesotho,LSO,1981,0.957189977
Lesotho,LSO,1982,0.984080017
Lesotho,LSO,1983,0.938539982
Lesotho,LSO,1984,0.921490014
Lesotho,LSO,1985,1.008069992
Lesotho,LSO,1986,1.075039983
Lesotho,LSO,1987,1.37883997
Lesotho,LSO,1988,1.587790012
Lesotho,LSO,1989,1.605720043
Lesotho,LSO,1990,1.453130007
Lesotho,LSO,1991,1.533239961
Lesotho,LSO,1992,1.277259946
Lesotho,LSO,1993,1.35007
Lesotho,LSO,1994,1.327180028
Lesotho,LSO,1995,1.353479981
Lesotho,LSO,1996,1.316490054
Lesotho,LSO,1999,1.878900051
Lesotho,LSO,2000,1.716529965
Lesotho,LSO,2001,1.830019951
Lesotho,LSO,2002,1.446529984
Lesotho,LSO,2003,1.648300052
Lesotho,LSO,2005,1.365309954
Lesotho,LSO,2006,1.274690032
Lesotho,LSO,2012,1.510800004
Lesotho,LSO,2013,1.461060047
Lesotho,LSO,2014,1.453390002
Liberia,LBR,1970,0.270420015
Liberia,LBR,1971,0.245440006
Liberia,LBR,1972,0.307370007
Liberia,LBR,1973,0.310369998
Liberia,LBR,1975,0.275940001
Liberia,LBR,1979,0.372860014
Liberia,LBR,1987,0.296389997
Liberia,LBR,1999,0.239950001
Liberia,LBR,2000,0.553149998
Liberia,LBR,2010,0.532930017
Liberia,LBR,2012,0.63142997
Libya,LBY,1971,0.129570007
Libya,LBY,1972,0.14068
Libya,LBY,1973,0.161190003
Libya,LBY,1974,0.175530002
Libya,LBY,1975,0.195690006
Libya,LBY,1976,0.222509995
Libya,LBY,1977,0.254409999
Libya,LBY,1978,0.247060001
Libya,LBY,1979,0.275819987
Libya,LBY,1980,0.34788999
Libya,LBY,1981,0.362109989
Libya,LBY,1982,0.376439989
Libya,LBY,1983,0.379940003
Libya,LBY,1992,0.871649981
Libya,LBY,1999,0.991919994
Libya,LBY,2000,0.992940009
Libya,LBY,2001,1.054559946
Libya,LBY,2002,1.109069943
Libya,LBY,2003,1.10781002
Liechtenstein,LIE,2003,0.380970001
Liechtenstein,LIE,2004,0.370900005
Liechtenstein,LIE,2006,0.434439987
Liechtenstein,LIE,2007,0.467990011
Liechtenstein,LIE,2008,0.516629994
Liechtenstein,LIE,2009,0.49338001
Liechtenstein,LIE,2010,0.616930008
Liechtenstein,LIE,2011,0.531679988
Liechtenstein,LIE,2012,0.553080022
Liechtenstein,LIE,2014,0.475100011
Lithuania,LTU,1981,1.281949997
Lithuania,LTU,1986,1.885800004
Lithuania,LTU,1989,0.80805999
Lithuania,LTU,1990,0.71055001
Lithuania,LTU,1992,1.358770013
Lithuania,LTU,1993,1.406020045
Lithuania,LTU,1994,1.449710011
Lithuania,LTU,1995,1.438570023
Lithuania,LTU,1996,1.508839965
Lithuania,LTU,1997,1.487709999
Lithuania,LTU,1998,1.550760031
Lithuania,LTU,1999,1.534649968
Lithuania,LTU,2000,1.535650015
Lithuania,LTU,2001,1.533159971
Lithuania,LTU,2002,1.570709944
Lithuania,LTU,2003,1.545400023
Lithuania,LTU,2004,1.54974997
Lithuania,LTU,2005,1.565279961
Lithuania,LTU,2006,1.556949973
Lithuania,LTU,2007,1.559859991
Lithuania,LTU,2008,1.542150021
Lithuania,LTU,2009,1.492789984
Lithuania,LTU,2010,1.500380039
Lithuania,LTU,2011,1.474709988
Lithuania,LTU,2012,1.456550002
Lithuania,LTU,2013,1.471109986
Lithuania,LTU,2014,1.469040036
Low & middle income,,1970,0.789690018
Low & middle income,,1971,0.791109979
Low & middle income,,1972,0.794849992
Low & middle income,,1973,0.789770007
Low & middle income,,1974,0.788259983
Low & middle income,,1975,0.785769999
Low & middle income,,1976,0.782109976
Low & middle income,,1977,0.79073
Low & middle income,,1978,0.789910018
Low & middle income,,1979,0.785480022
Low & middle income,,1980,0.782459974
Low & middle income,,1981,0.771300018
Low & middle income,,1982,0.785849988
Low & middle income,,1983,0.780770004
Low & middle income,,1984,0.781809986
Low & middle income,,1985,0.782660007
Low & middle income,,1986,0.765559971
Low & middle income,,1987,0.761849999
Low & middle income,,1988,0.776229978
Low & middle income,,1989,0.78105998
Low & middle income,,1990,0.785749972
Low & middle income,,1991,0.796079993
Low & middle income,,1992,0.807439983
Low & middle income,,1993,0.819090009
Low & middle income,,1994,0.821560025
Low & middle income,,1995,0.834410012
Low & middle income,,1996,0.835690022
Low & middle income,,1997,0.856190026
Low & middle income,,1998,0.874040008
Low & middle income,,1999,0.897119999
Low & middle income,,2000,0.909380019
Low & middle income,,2001,0.913540006
Low & middle income,,2002,0.940060019
Low & middle income,,2003,0.940509975
Low & middle income,,2004,0.952120006
Low & middle income,,2005,0.969439983
Low & middle income,,2006,0.991940022
Low & middle income,,2007,1.001209974
Low & middle income,,2008,1.009850025
Low & middle income,,2009,1.011399984
Low & middle income,,2010,1.012040019
Low & middle income,,2011,1.013960004
Low & middle income,,2012,1.042320013
Low & middle income,,2013,1.060500026
Low & middle income,,2014,1.066990018
Low income,,1970,0.41091001
Low income,,1971,0.406500012
Low income,,1972,0.399749994
Low income,,1973,0.403189987
Low income,,1974,0.409370005
Low income,,1975,0.416449994
Low income,,1976,0.421389997
Low income,,1977,0.422320008
Low income,,1978,0.411330014
Low income,,1979,0.402359992
Low income,,1980,0.398710012
Low income,,1981,0.394039989
Low income,,1982,0.396759987
Low income,,1983,0.399419993
Low income,,1984,0.402079999
Low income,,1985,0.406989992
Low income,,1986,0.404579997
Low income,,1987,0.409269989
Low income,,1988,0.410129994
Low income,,1989,0.410070002
Low income,,1990,0.415630013
Low income,,1991,0.410849988
Low income,,1992,0.412939996
Low income,,1993,0.413929999
Low income,,1994,0.413379997
Low income,,1995,0.408960015
Low income,,1996,0.408060014
Low income,,1997,0.408470005
Low income,,1998,0.412580013
Low income,,1999,0.415870011
Low income,,2000,0.42682001
Low income,,2001,0.416469991
Low income,,2002,0.421460003
Low income,,2003,0.42482999
Low income,,2004,0.431340009
Low income,,2005,0.449809998
Low income,,2006,0.449990004
Low income,,2007,0.462709993
Low income,,2008,0.47033
Low income,,2009,0.476929992
Low income,,2010,0.48872
Low income,,2011,0.501969993
Low income,,2012,0.526730001
Low income,,2013,0.529720008
Low income,,2014,0.525839984
Lower middle income,,1970,0.599420011
Lower middle income,,1971,0.605000019
Lower middle income,,1972,0.606760025
Lower middle income,,1973,0.603089988
Lower middle income,,1974,0.603110015
Lower middle income,,1975,0.604759991
Lower middle income,,1976,0.607969999
Lower middle income,,1977,0.621770024
Lower middle income,,1978,0.625169992
Lower middle income,,1979,0.638450027
Lower middle income,,1980,0.635819972
Lower middle income,,1981,0.637709975
Lower middle income,,1982,0.661050022
Lower middle income,,1983,0.646200001
Lower middle income,,1984,0.639419973
Lower middle income,,1985,0.655099988
Lower middle income,,1986,0.645730019
Lower middle income,,1987,0.639980018
Lower middle income,,1988,0.677869976
Lower middle income,,1989,0.685410023
Lower middle income,,1990,0.692550004
Lower middle income,,1991,0.712050021
Lower middle income,,1992,0.719720006
Lower middle income,,1993,0.728969991
Lower middle income,,1994,0.731220007
Lower middle income,,1995,0.736549973
Lower middle income,,1996,0.735000014
Lower middle income,,1997,0.749050021
Lower middle income,,1998,0.765670002
Lower middle income,,1999,0.789780021
Lower middle income,,2000,0.794910014
Lower middle income,,2001,0.793770015
Lower middle income,,2002,0.826799989
Lower middle income,,2003,0.813109994
Lower middle income,,2004,0.807430029
Lower middle income,,2005,0.832690001
Lower middle income,,2006,0.860480011
Lower middle income,,2007,0.843429983
Lower middle income,,2008,0.841210008
Lower middle income,,2009,0.843949974
Lower middle income,,2010,0.845319986
Lower middle income,,2011,0.859780014
Lower middle income,,2012,0.926069975
Lower middle income,,2013,0.963689983
Lower middle income,,2014,0.975849986
Luxembourg,LUX,1971,0.744199991
Luxembourg,LUX,1972,0.891489983
Luxembourg,LUX,1973,0.879190028
Luxembourg,LUX,1974,0.857200027
Luxembourg,LUX,1975,0.873470008
Luxembourg,LUX,1976,0.75120002
Luxembourg,LUX,1977,0.736720026
Luxembourg,LUX,1978,0.745010018
Luxembourg,LUX,1979,0.76801002
Luxembourg,LUX,1980,0.888499975
Luxembourg,LUX,1981,0.54193002
Luxembourg,LUX,1982,0.533949971
Luxembourg,LUX,1983,0.46864
Luxembourg,LUX,1984,0.554059982
Luxembourg,LUX,1985,0.519420028
Luxembourg,LUX,1986,0.522700012
Luxembourg,LUX,1987,0.442680001
Luxembourg,LUX,2001,1.16632998
Luxembourg,LUX,2003,1.192370057
Luxembourg,LUX,2006,1.134490013
Luxembourg,LUX,2008,0.963479996
Luxembourg,LUX,2010,1.109079957
Luxembourg,LUX,2011,
Luxembourg,LUX,2012,1.135159969
Luxembourg,LUX,2013,
Luxembourg,LUX,2014,
Macao,MAC,1989,0.40259999
Macao,MAC,1990,0.378930002
Macao,MAC,1991,0.48003
Macao,MAC,1992,0.554220021
Macao,MAC,1993,0.593249977
Macao,MAC,1994,0.681079984
Macao,MAC,1997,0.839869976
Macao,MAC,1999,0.732219994
Macao,MAC,2000,0.911249995
Macao,MAC,2001,0.675159991
Macao,MAC,2002,0.499240011
Macao,MAC,2003,0.490669996
Macao,MAC,2004,0.580129981
Macao,MAC,2005,0.638199985
Macao,MAC,2006,0.734089971
Macao,MAC,2007,0.864260018
Macao,MAC,2008,0.918940008
Macao,MAC,2009,0.934580028
Macao,MAC,2010,0.971899986
Macao,MAC,2011,0.989459991
Macao,MAC,2012,1.237460017
Macao,MAC,2013,1.277250051
Macao,MAC,2014,1.30745995
Madagascar,MDG,1971,0.450709999
Madagascar,MDG,1973,0.372379988
Madagascar,MDG,1976,1.065670013
Madagascar,MDG,1977,0.553520024
Madagascar,MDG,1978,0.518280029
Madagascar,MDG,1979,0.487379998
Madagascar,MDG,1986,0.618650019
Madagascar,MDG,1987,0.685599983
Madagascar,MDG,1989,0.750180006
Madagascar,MDG,1990,0.767949998
Madagascar,MDG,1991,0.810100019
Madagascar,MDG,1994,0.773289979
Madagascar,MDG,1995,0.83089
Madagascar,MDG,1996,0.813090026
Madagascar,MDG,1997,0.817269981
Madagascar,MDG,1998,0.83563
Madagascar,MDG,1999,0.844600022
Madagascar,MDG,2000,0.867269993
Madagascar,MDG,2001,0.839789987
Madagascar,MDG,2002,0.834770024
Madagascar,MDG,2003,0.834640026
Madagascar,MDG,2004,0.902159989
Madagascar,MDG,2005,0.891200006
Madagascar,MDG,2006,0.872259974
Madagascar,MDG,2007,0.88657999
Madagascar,MDG,2008,0.893700004
Madagascar,MDG,2009,0.903370023
Madagascar,MDG,2010,0.911660016
Madagascar,MDG,2011,0.927240014
Madagascar,MDG,2012,0.917089999
Madagascar,MDG,2013,0.937279999
Malawi,MWI,1980,0.346749991
Malawi,MWI,1981,0.371170014
Malawi,MWI,1982,0.313259989
Malawi,MWI,1983,0.311549991
Malawi,MWI,1984,0.284289986
Malawi,MWI,1985,0.28865999
Malawi,MWI,1986,0.298999995
Malawi,MWI,1987,0.334600002
Malawi,MWI,1988,0.321209997
Malawi,MWI,1989,0.24594
Malawi,MWI,1990,0.352530003
Malawi,MWI,1991,0.349819988
Malawi,MWI,1992,0.357829988
Malawi,MWI,1993,0.313230008
Malawi,MWI,1994,0.364499986
Malawi,MWI,1995,0.412699997
Malawi,MWI,1996,0.426059991
Malawi,MWI,1999,0.377429992
Malawi,MWI,2000,0.377739996
Malawi,MWI,2002,0.409139991
Malawi,MWI,2004,0.541779995
Malawi,MWI,2005,0.540929973
Malawi,MWI,2006,0.500370026
Malawi,MWI,2007,0.500450015
Malawi,MWI,2010,0.605050027
Malawi,MWI,2011,0.636290014
Maldives,MDV,2003,2.284189939
Maldives,MDV,2007,1.582649946
Maldives,MDV,2008,1.123700023
Mali,MLI,1971,0.118689999
Mali,MLI,1975,0.104139999
Mali,MLI,1976,0.117449999
Mali,MLI,1977,0.121619999
Mali,MLI,1978,0.137989998
Mali,MLI,1979,0.134680003
Mali,MLI,1980,0.130510002
Mali,MLI,1982,0.125729993
Mali,MLI,1983,0.141479999
Mali,MLI,1985,0.152899995
Mali,MLI,1986,0.15061
Mali,MLI,1987,0.153180003
Mali,MLI,1989,0.159160003
Mali,MLI,1990,0.152270004
Mali,MLI,1991,0.158950001
Mali,MLI,1992,0.1611
Mali,MLI,1993,0.179159999
Mali,MLI,1995,0.177949995
Mali,MLI,1996,0.206169993
Mali,MLI,1997,0.246350005
Mali,MLI,1998,0.257699996
Mali,MLI,1999,0.47755
Mali,MLI,2000,0.489060014
Mali,MLI,2001,0.513109982
Mali,MLI,2002,0.513939977
Mali,MLI,2008,0.473239988
Mali,MLI,2009,0.426660001
Mali,MLI,2010,0.422619998
Mali,MLI,2011,0.47101
Mali,MLI,2012,0.425700009
Malta,MLT,1972,0.413870007
Malta,MLT,1973,0.488059998
Malta,MLT,1974,0.502680004
Malta,MLT,1975,0.487580001
Malta,MLT,1976,0.585690022
Malta,MLT,1977,0.390500009
Malta,MLT,1978,0.348760009
Malta,MLT,1979,0.268920004
Malta,MLT,1980,0.354959995
Malta,MLT,1981,0.331200004
Malta,MLT,1982,0.277579993
Malta,MLT,1983,0.285450011
Malta,MLT,1984,0.351119995
Malta,MLT,1985,0.450509995
Malta,MLT,1986,0.508920014
Malta,MLT,1987,0.552060008
Malta,MLT,1988,0.599860013
Malta,MLT,1989,0.644609988
Malta,MLT,1990,0.768599987
Malta,MLT,1991,0.820299983
Malta,MLT,1992,0.923269987
Malta,MLT,1993,0.975759983
Malta,MLT,1994,1.003849983
Malta,MLT,1995,0.979900002
Malta,MLT,1996,1.043140054
Malta,MLT,1997,1.116189957
Malta,MLT,1998,1.078230023
Malta,MLT,1999,1.111019969
Malta,MLT,2000,1.208029985
Malta,MLT,2001,1.282930017
Malta,MLT,2002,1.422289968
Malta,MLT,2003,1.453259945
Malta,MLT,2004,1.417289972
Malta,MLT,2005,1.469529986
Malta,MLT,2006,1.535449982
Malta,MLT,2007,1.638859987
Malta,MLT,2008,1.746930003
Malta,MLT,2009,1.698559999
Malta,MLT,2010,1.673609972
Malta,MLT,2011,1.585330009
Malta,MLT,2012,1.403190017
Malta,MLT,2013,1.252200007
Malta,MLT,2014,1.145259976
Marshall Islands,MHL,2002,1.284680009
Marshall Islands,MHL,2012,0.923780024
Mauritania,MRT,1978,0.111699998
Mauritania,MRT,1988,0.151830003
Mauritania,MRT,1989,0.15298
Mauritania,MRT,1990,0.133340001
Mauritania,MRT,1991,0.170420006
Mauritania,MRT,1992,0.178790003
Mauritania,MRT,1993,0.178770006
Mauritania,MRT,1994,0.213330001
Mauritania,MRT,1995,0.21164
Mauritania,MRT,1996,0.217999995
Mauritania,MRT,1997,0.187549993
Mauritania,MRT,1998,0.200910002
Mauritania,MRT,1999,0.216949999
Mauritania,MRT,2001,0.208489999
Mauritania,MRT,2002,0.279009998
Mauritania,MRT,2003,0.282110006
Mauritania,MRT,2004,0.320939988
Mauritania,MRT,2005,0.336609989
Mauritania,MRT,2006,0.356770009
Mauritania,MRT,2008,0.40614
Mauritania,MRT,2009,0.404570013
Mauritania,MRT,2010,0.405779988
Mauritania,MRT,2011,0.415969998
Mauritania,MRT,2012,0.428909987
Mauritania,MRT,2013,0.444020003
Mauritania,MRT,2015,0.503170013
Mauritius,MUS,1970,0.04933
Mauritius,MUS,1971,0.22947
Mauritius,MUS,1972,0.163509995
Mauritius,MUS,1973,0.190290004
Mauritius,MUS,1974,0.184119999
Mauritius,MUS,1975,0.157110006
Mauritius,MUS,1976,0.205400005
Mauritius,MUS,1977,0.332590014
Mauritius,MUS,1978,0.358240008
Mauritius,MUS,1979,0.373389989
Mauritius,MUS,1980,0.440710008
Mauritius,MUS,1981,0.412609994
Mauritius,MUS,1982,0.345620006
Mauritius,MUS,1983,0.437900007
Mauritius,MUS,1984,0.392760009
Mauritius,MUS,1985,0.600430012
Mauritius,MUS,1986,0.522830009
Mauritius,MUS,1987,0.645969987
Mauritius,MUS,1988,0.522390008
Mauritius,MUS,1989,0.541830003
Mauritius,MUS,1990,0.59570998
Mauritius,MUS,1991,0.730050027
Mauritius,MUS,1994,0.846069992
Mauritius,MUS,1995,0.998640001
Mauritius,MUS,1997,0.842700005
Mauritius,MUS,1999,0.799920022
Mauritius,MUS,2000,0.854170024
Mauritius,MUS,2001,1.242319942
Mauritius,MUS,2002,0.978890002
Mauritius,MUS,2003,0.922010005
Mauritius,MUS,2004,0.967119992
Mauritius,MUS,2005,1.031399965
Mauritius,MUS,2006,1.006829977
Mauritius,MUS,2007,1.171380043
Mauritius,MUS,2008,1.23695004
Mauritius,MUS,2009,1.192819953
Mauritius,MUS,2010,1.20875001
Mauritius,MUS,2011,1.304559946
Mauritius,MUS,2012,1.327970028
Mauritius,MUS,2013,1.224069953
Mauritius,MUS,2014,1.229670048
Mexico,MEX,1971,0.257050008
Mexico,MEX,1972,0.282029986
Mexico,MEX,1977,0.370770007
Mexico,MEX,1978,0.40200001
Mexico,MEX,1980,0.467260003
Mexico,MEX,1981,0.485989988
Mexico,MEX,1982,0.512210011
Mexico,MEX,1983,0.542699993
Mexico,MEX,1984,0.551400006
Mexico,MEX,1993,0.822189987
Mexico,MEX,1994,0.852720022
Mexico,MEX,1995,0.875850022
Mexico,MEX,1996,0.902260005
Mexico,MEX,1997,0.912660003
Mexico,MEX,1998,0.922900021
Mexico,MEX,1999,0.929220021
Mexico,MEX,2000,0.942480028
Mexico,MEX,2001,0.953079998
Mexico,MEX,2002,0.967299998
Mexico,MEX,2003,0.983759999
Mexico,MEX,2004,1.001260042
Mexico,MEX,2005,1.018749952
Mexico,MEX,2006,1.025269985
Mexico,MEX,2007,1.033200026
Mexico,MEX,2008,1.037989974
Mexico,MEX,2009,1.040420055
Mexico,MEX,2010,1.034049988
Mexico,MEX,2011,1.025089979
Mexico,MEX,2012,1.015619993
Mexico,MEX,2013,1.00553
Mexico,MEX,2014,1.005890012
Micronesia (country),FSM,1979,0.470209986
Micronesia (country),FSM,1980,0.564390004
Micronesia (country),FSM,1981,0.326519996
Micronesia (country),FSM,1982,0.879469991
Middle East & North Africa,,1970,0.432960004
Middle East & North Africa,,1971,0.433510005
Middle East & North Africa,,1972,0.450150013
Middle East & North Africa,,1973,0.459080011
Middle East & North Africa,,1974,0.467379987
Middle East & North Africa,,1975,0.475690007
Middle East & North Africa,,1976,0.48864001
Middle East & North Africa,,1977,0.477149993
Middle East & North Africa,,1978,0.484519988
Middle East & North Africa,,1979,0.504140019
Middle East & North Africa,,1980,0.514880002
Middle East & North Africa,,1981,0.523869991
Middle East & North Africa,,1982,0.529089987
Middle East & North Africa,,1983,0.534789979
Middle East & North Africa,,1984,0.536920011
Middle East & North Africa,,1985,0.549870014
Middle East & North Africa,,1986,0.537890017
Middle East & North Africa,,1987,0.539879978
Middle East & North Africa,,1988,0.581510007
Middle East & North Africa,,1989,0.598779976
Middle East & North Africa,,1990,0.622009993
Middle East & North Africa,,1991,0.642799973
Middle East & North Africa,,1992,0.655920029
Middle East & North Africa,,1993,0.667710006
Middle East & North Africa,,1994,0.675379992
Middle East & North Africa,,1995,0.685010016
Middle East & North Africa,,1996,0.695959985
Middle East & North Africa,,1997,0.724669993
Middle East & North Africa,,1998,0.751410007
Middle East & North Africa,,1999,0.77986002
Middle East & North Africa,,2000,0.810249984
Middle East & North Africa,,2001,0.848309994
Middle East & North Africa,,2002,0.879149973
Middle East & North Africa,,2003,0.925140023
Middle East & North Africa,,2004,0.917750001
Middle East & North Africa,,2005,0.939339995
Middle East & North Africa,,2006,0.973460019
Middle East & North Africa,,2007,0.962029994
Middle East & North Africa,,2008,1.038040042
Middle East & North Africa,,2009,1.003859997
Middle East & North Africa,,2010,0.989040017
Middle East & North Africa,,2011,1.006500006
Middle East & North Africa,,2012,1.026780009
Middle East & North Africa,,2013,0.993260026
Middle East & North Africa,,2014,0.982819974
Middle East & North Africa (all income levels),,1970,0.457040012
Middle East & North Africa (all income levels),,1971,0.457450002
Middle East & North Africa (all income levels),,1972,0.47468999
Middle East & North Africa (all income levels),,1973,0.485520005
Middle East & North Africa (all income levels),,1974,0.493259996
Middle East & North Africa (all income levels),,1975,0.499579996
Middle East & North Africa (all income levels),,1976,0.513090014
Middle East & North Africa (all income levels),,1977,0.502939999
Middle East & North Africa (all income levels),,1978,0.507990003
Middle East & North Africa (all income levels),,1979,0.53008002
Middle East & North Africa (all income levels),,1980,0.541100025
Middle East & North Africa (all income levels),,1981,0.553460002
Middle East & North Africa (all income levels),,1982,0.553449988
Middle East & North Africa (all income levels),,1983,0.560760021
Middle East & North Africa (all income levels),,1984,0.565450013
Middle East & North Africa (all income levels),,1985,0.579270005
Middle East & North Africa (all income levels),,1986,0.569729984
Middle East & North Africa (all income levels),,1987,0.573610008
Middle East & North Africa (all income levels),,1988,0.617399991
Middle East & North Africa (all income levels),,1989,0.638480008
Middle East & North Africa (all income levels),,1990,0.665560007
Middle East & North Africa (all income levels),,1991,0.68945998
Middle East & North Africa (all income levels),,1992,0.696940005
Middle East & North Africa (all income levels),,1993,0.716040015
Middle East & North Africa (all income levels),,1994,0.719219983
Middle East & North Africa (all income levels),,1995,0.730319977
Middle East & North Africa (all income levels),,1996,0.738820016
Middle East & North Africa (all income levels),,1997,0.765659988
Middle East & North Africa (all income levels),,1998,0.801190019
Middle East & North Africa (all income levels),,1999,0.834240019
Middle East & North Africa (all income levels),,2000,0.864109993
Middle East & North Africa (all income levels),,2001,0.893909991
Middle East & North Africa (all income levels),,2002,0.926050007
Middle East & North Africa (all income levels),,2003,0.977079988
Middle East & North Africa (all income levels),,2004,0.973150015
Middle East & North Africa (all income levels),,2005,0.991429985
Middle East & North Africa (all income levels),,2006,1.021669984
Middle East & North Africa (all income levels),,2007,1.011250019
Middle East & North Africa (all income levels),,2008,1.084910035
Middle East & North Africa (all income levels),,2009,1.057019949
Middle East & North Africa (all income levels),,2010,1.037860036
Middle East & North Africa (all income levels),,2011,1.047749996
Middle East & North Africa (all income levels),,2012,1.060250044
Middle East & North Africa (all income levels),,2013,1.024909973
Middle East & North Africa (all income levels),,2014,1.017359972
Middle income,,1970,0.804499984
Middle income,,1971,0.805010021
Middle income,,1972,0.809010029
Middle income,,1973,0.804170012
Middle income,,1974,0.803539991
Middle income,,1975,0.801959991
Middle income,,1976,0.798910022
Middle income,,1977,0.808679998
Middle income,,1978,0.808780015
Middle income,,1979,0.803969979
Middle income,,1980,0.800199986
Middle income,,1981,0.78786999
Middle income,,1982,0.802730024
Middle income,,1983,0.796869993
Middle income,,1984,0.797670007
Middle income,,1985,0.798669994
Middle income,,1986,0.781830013
Middle income,,1987,0.777800024
Middle income,,1988,0.793760002
Middle income,,1989,0.799279988
Middle income,,1990,0.803730011
Middle income,,1991,0.815100014
Middle income,,1992,0.826849997
Middle income,,1993,0.838590026
Middle income,,1994,0.839749992
Middle income,,1995,0.851859987
Middle income,,1996,0.852209985
Middle income,,1997,0.872409999
Middle income,,1998,0.890169978
Middle income,,1999,0.913269997
Middle income,,2000,0.926129997
Middle income,,2001,0.930949986
Middle income,,2002,0.958509982
Middle income,,2003,0.959079981
Middle income,,2004,0.971199989
Middle income,,2005,0.989059985
Middle income,,2006,1.012770057
Middle income,,2007,1.022189975
Middle income,,2008,1.031530023
Middle income,,2009,1.034160018
Middle income,,2010,1.036080003
Middle income,,2011,1.03797996
Middle income,,2012,1.067639947
Middle income,,2013,1.087460041
Middle income,,2014,1.094509959
Moldova,MDA,1995,1.15091002
Moldova,MDA,1996,1.254920006
Moldova,MDA,1997,1.230010033
Moldova,MDA,1999,1.289800048
Moldova,MDA,2000,1.323690057
Moldova,MDA,2001,1.290400028
Moldova,MDA,2002,1.337870002
Moldova,MDA,2003,1.321409941
Moldova,MDA,2004,1.351259947
Moldova,MDA,2005,1.456169963
Moldova,MDA,2006,1.384389997
Moldova,MDA,2007,1.387400031
Moldova,MDA,2008,1.445680022
Moldova,MDA,2009,1.389559984
Moldova,MDA,2010,1.336199999
Moldova,MDA,2011,1.348870039
Moldova,MDA,2012,1.31712997
Moldova,MDA,2013,1.291669965
Mongolia,MNG,1996,2.273799896
Mongolia,MNG,1997,2.229470015
Mongolia,MNG,1998,2.142440081
Mongolia,MNG,1999,1.857679963
Mongolia,MNG,2000,1.786309958
Mongolia,MNG,2001,1.757640004
Mongolia,MNG,2002,1.780850053
Mongolia,MNG,2003,1.73131001
Mongolia,MNG,2004,1.685089946
Mongolia,MNG,2005,1.652850032
Mongolia,MNG,2006,1.591560006
Mongolia,MNG,2007,1.564900041
Mongolia,MNG,2008,1.578259945
Mongolia,MNG,2009,1.553760052
Mongolia,MNG,2010,1.535169959
Mongolia,MNG,2011,1.489189982
Mongolia,MNG,2012,1.442219973
Mongolia,MNG,2013,1.423169971
Mongolia,MNG,2014,1.435260057
Montenegro,MNE,2001,1.328400016
Montenegro,MNE,2002,1.37184
Montenegro,MNE,2003,1.470340014
Montenegro,MNE,2004,1.632879972
Montenegro,MNE,2005,1.582180023
Montenegro,MNE,2006,1.560500026
Montenegro,MNE,2007,1.404729962
Montenegro,MNE,2008,1.260319948
Montenegro,MNE,2009,1.303410053
Montenegro,MNE,2010,1.25672996
Morocco,MAR,1971,0.196209997
Morocco,MAR,1972,0.196989998
Morocco,MAR,1973,0.186660007
Morocco,MAR,1974,0.215350002
Morocco,MAR,1975,0.230749995
Morocco,MAR,1976,0.234040007
Morocco,MAR,1977,0.255510002
Morocco,MAR,1978,0.264770001
Morocco,MAR,1979,0.33555001
Morocco,MAR,1986,0.497189999
Morocco,MAR,1987,0.521560013
Morocco,MAR,1988,0.525129974
Morocco,MAR,1989,0.558309972
Morocco,MAR,1990,0.610499978
